shot_id,dist,ang,gol
6629878_9282,13.152999087660579,0.1791122325447556,False
6631191_20398,33.99203137501494,0.18053628286320136,False
6630642_22485,38.350832533336224,0.16902470884747806,True
6629751_36063,39.5917349581955,0.3638445017187837,False
6630005_41923,52.34988340006117,0.15360742178473935,False
6630696_55734,8.110004254006284,0.14999386490247987,False
6630994_81112,19.931838776189213,0.1529056503765367,False
6631078_84442,34.340659763609665,0.16587444877908822,False
6631138_87364,25.59244703032518,0.24161594700396216,True
6630004_97301,16.261070967190324,0.18975627130416065,False
6630017_97336,5.783576747999461,0.15098037643696519,False
6630037_97586,25.00720748104434,0.2503041984747491,False
6630303_101017,23.656529458058717,0.14311157909297562,False
6630412_103151,23.087240393775954,0.21287953656888056,False
6630537_104943,16.959146706128816,0.19867215798782772,False
6630560_118684,30.802186237343605,0.17997625969902456,False
6630595_118797,19.325931723981643,0.1967755645410324,False
6630871_122360,21.560060343143753,0.1666599504472885,False
6630087_135796,12.435569950750146,0.17662236556089242,False
6630155_137064,38.08404265568455,0.4366017707796485,False
6630162_137118,28.371295511484846,0.1985813448425878,False
6630411_141301,21.226598832596803,0.17431613683199748,False
6630519_143129,14.73653191900998,0.1270251824709053,False
6629644_145107,6.542433262938185,0.14089550291738356,True
6629794_148731,48.95468321825809,0.1565496913879106,False
6629845_150105,23.581388360315003,0.20258396456839406,False
6629994_154340,11.705772464899528,0.16300742382479427,True
6630269_163216,9.700230770450771,0.16610542685112348,False
6630525_169313,18.66767476146936,0.15744833573383218,False
6630907_177725,15.741471373413608,0.17524372160696405,False
6630969_178866,9.70247313832922,0.16296872133425164,False
6631834_34467,41.204477632898104,0.4465889678739009,False
6632880_55442,10.883461214154256,0.17038096039221226,False
6632212_66995,16.15204321440479,0.16237192299939593,True
6632132_99402,18.536254233258667,0.20563708132613068,False
6632732_111452,14.230429262675107,0.14136310460977114,True
6632851_127904,21.363134835505765,0.2103554863931547,False
6633469_143879,20.5941558943308,0.1887383247017818,False
6631887_146479,33.45849279331034,0.34107013215882814,False
6632295_153614,29.19799133502166,0.29476757835523015,False
6632352_154624,19.544829111557867,0.21373995309855154,False
6633046_166417,14.011855587323186,0.14323847666704392,False
6633120_168099,50.39725341722503,0.15587085245036636,False
6633281_175265,51.17076430932022,0.06114173261825568,False
6633296_176472,19.247547168405642,0.1768702860718932,False
6633331_178050,30.39801638265234,0.23072457600446628,False
6633344_178399,17.411226981462278,0.1767305719155224,False
6633349_178538,15.092808949960245,0.18753420262906115,False
6633353_178573,13.42704152075207,0.17648394413375884,False
6633482_183230,30.627803871645774,0.3047435790035829,False
6634047_11423,9.902811923893132,0.1633513693688047,False
6634911_23681,11.765624590305437,0.13079055510647955,False
6635142_27408,31.51983097987678,0.3081203561422152,False
6633979_34584,19.24233468163362,0.18526146374095076,False
6634437_41920,25.55295403666668,0.2233715443810036,False
6634509_44096,27.145388577067745,0.16004445093984812,False
6634787_48931,18.05962624197965,0.1722155823292605,False
6635151_56355,51.96747540529557,0.3726616122307943,False
6633990_63851,26.05809651528676,0.23334716511610307,False
6634221_68376,9.579324610848094,0.16431793829153937,False
6634250_69471,9.495248548616303,0.1463148719105445,False
6634255_69539,9.364324001229345,0.16483599448078076,False
6634372_72434,11.938343268644939,0.17032712624853286,False
6634381_72460,9.918974997448073,0.16205996862391725,False
6634398_72502,10.486138898565095,0.13840138130953453,False
6634909_83822,36.80442697556912,0.3961382036281951,True
6635011_87305,14.84260061444759,0.14510709126111918,False
6634062_96024,20.539535851620407,0.21831632298588888,False
6634912_110773,17.606337410148654,0.1791171777435331,False
6634141_122999,12.404423767350098,0.1749446058349478,False
6634387_127409,42.43839149873614,0.38560173189008207,False
6634873_137880,16.737505190439826,0.19272781460582467,False
6635178_143239,17.3651776840895,0.18463678205570155,True
6634599_155876,14.823091715293405,0.18531450745118525,False
6635271_172276,18.28732457195421,0.17415073328685257,True
6635297_175410,14.02487992818477,0.1598356618590348,False
6635331_178771,26.8655762268372,0.16155385327986532,False
6635359_185288,10.863623382647246,0.17022690162823578,False
6635363_187563,10.880625073956002,0.17048154380901095,True
6635966_42339,10.02048990818313,0.1616669150192691,False
6635973_42376,4.018504448174716,0.14597729522113043,False
6635589_58579,12.355926351350591,0.1617338457248331,False
6636031_71157,11.243443467194556,0.17198163415506623,True
6636187_75929,46.62874694863674,0.14863675830898754,False
6636594_87834,46.16805966249827,0.816736934599119,True
6636086_98465,25.16781726729595,0.25495213897109087,False
6636527_106574,32.391358415478656,0.3182465222453431,False
6636616_110308,28.54871275556921,0.2317107327845203,False
6636713_112051,36.332090498621184,0.2091330036545188,True
6636035_133080,28.72954773399679,0.2896099222440942,False
6636401_141868,20.39960060883546,0.2168862031273525,False
6636233_160443,9.114711240626335,0.16238600168890494,False
6636492_165074,25.89359862977721,0.1580861605972464,False
6636664_169819,30.186603734106956,0.30819386217088485,False
6636712_172596,5.895750673154351,0.1407046133055133,False
6636770_176165,27.254594566788185,0.17428462845254705,False
6641520_5925,10.90809937615165,0.1626602336093672,False
6642326_15577,12.049065357943743,0.14676161140632527,False
6642383_15673,4.611745114379158,0.14873994574295119,False
6642062_44842,17.333722335378518,0.18543094283854325,False
6642670_74208,11.870075062947159,0.15171256627560903,False
6642904_79223,6.982701268133986,0.14649564466090292,True
6641333_89769,23.458084853627756,0.23884341546160334,False
6641614_94752,18.82135555691991,0.18916138231629714,False
6641760_96818,20.13262886460683,0.21742791512925205,False
6642365_106777,13.692936646315138,0.18043299296283902,True
6642486_110426,14.488880046435611,0.1862302305494057,False
6642564_112507,11.558236067843572,0.15930045674308427,False
6642710_115613,20.791879664907643,0.2219336920729533,False
6642728_115708,25.063951244765857,0.22321292604770776,False
6641479_119928,23.25995911432348,0.19093966799662232,False
6641848_125892,23.382579861939956,0.19220207112819895,False
6641942_126524,10.53527223188846,0.15656889470847507,False
6642888_140605,12.827305445805832,0.16296450086769532,False
6641403_145815,21.913954503922835,0.22035525544600915,False
6642309_162142,7.832687405992917,0.15538906205111838,False
6641455_181778,10.028334507783432,0.1377093035708716,False
6642346_197620,12.833865863409981,0.17735426081454844,False
6642376_197692,9.92147015315775,0.16454067075371026,False
6642809_204235,19.92766664715164,0.21377954025201648,False
6642824_204365,22.125006892654294,0.2310933240046531,False
6642859_204685,10.372135026116851,0.16868248560742574,False
6643175_241394,26.973735744238322,0.2636425625877953,False
6643180_241641,17.32090266123564,0.19204626861390683,False
6644962_14706,9.403292880688126,0.1589446634996189,False
6643826_14771,21.728967255716505,0.20512517425872,True
6643995_24890,20.734755484451707,0.19641404472570106,True
6643479_31980,29.344383994215995,0.2723695213198546,False
6643529_32744,27.175281948859336,0.20800721813504486,False
6644797_47631,44.22756155385463,0.3427977734626639,False
6644640_53489,36.834063908290105,0.2502741756349912,True
6643338_57268,29.610181019372373,0.19615327483815534,False
6643439_59624,20.56867231981685,0.1488961908885992,False
6643655_63208,18.170729209363063,0.1801055064092211,False
6643853_67041,48.425305915399235,0.8411137312325745,True
6644713_84089,47.82264740685108,0.9497896181354932,False
6644864_89317,42.916776603095435,0.5033046768168951,False
6644868_89341,11.410057186535047,0.17244043329071895,False
6643680_95391,50.48976692360542,0.2083108493579756,False
6644149_96975,17.210271961825587,0.17703775079206938,False
6644709_110664,23.89636275670421,0.24135878825013385,False
6644719_110859,16.923067156990186,0.1956344845764202,False
6644840_116289,20.900310906778394,0.2160711232506995,False
6643522_124658,44.10986866904049,0.11042613423301564,False
6644032_135275,16.1778473537118,0.1501092762474261,False
6644044_135329,6.786154802242576,0.15504249894441252,False
6644052_135353,6.8833367635181135,0.15606913305778622,False
6644969_147423,21.54756471158632,0.1541953138275714,False
6643326_150077,23.89291252652133,0.23978934212456104,True
6643681_156102,22.183516222637024,0.1800523235585493,False
6644539_172858,3.624931447627664,0.14221043252937593,False
6644557_173923,22.753436773375576,0.20198256537777778,False
6644597_175288,13.95207525782455,0.13129937998033142,False
6644733_180448,20.91033208727207,0.2227287137810789,False
6649936_21087,26.751314322851503,0.24537723418082444,False
6650158_45732,14.564613005500695,0.18677293485958626,False
6650171_45786,10.639442278615922,0.15607156108530365,False
6650262_47834,13.818518770114256,0.15129943276864208,False
6649198_59274,27.43194081722983,0.27088396356270356,False
6650483_76473,6.7208965175785895,0.1515191177415541,False
6649392_101738,27.052889383576016,0.1426233248721143,False
6648843_144217,21.66147587307938,0.2249922512754924,False
6649166_150297,8.595393242894712,0.15572439052885798,False
6649475_157616,32.755359637775314,0.13121751397093478,False
6649756_162907,15.150280426447557,0.15304460678906182,False
6649929_167069,10.356401160634904,0.13263152827036187,False
6650301_175448,10.916575516158906,0.16992346321710086,False
6650390_195406,12.09482939110759,0.15826420309883324,False
6650623_200642,35.33074164237144,0.24895999595757085,False
6650657_201966,11.8192481148337,0.15226485986503865,False
6650781_206585,22.038383901729276,0.15942463305789595,False
6649000_211398,52.07480677832612,0.03336259221406733,False
6650710_239734,16.970961227932847,0.1727840972340352,False
6650791_242617,7.607504255667558,0.13180176186811934,False
6651412_11218,18.67017155786202,0.18554366078101409,False
6651144_32419,15.83365510550233,0.16395634240317228,True
6651417_40196,17.270027909647396,0.20059187218737878,False
6651531_41725,4.154507190991489,0.14737071761395637,False
6652104_55653,20.8903779764752,0.2165458179777513,False
6651262_60947,23.446967074655944,0.23121375216908724,True
6651734_69850,5.154131643642795,0.14173670968402963,False
6651742_69980,37.170839713409755,0.26710854883948276,False
6652190_78200,5.600441411174657,0.1511910789216466,False
6652468_87409,14.180954128689649,0.17974713300254572,False
6651722_100883,9.568677703841843,0.14065769558369295,True
6651901_105292,20.513848249414348,0.1799474564779977,False
6652082_109578,26.400115473232304,0.20655451078609174,True
6652235_113455,6.009913892893975,0.1453441650505475,True
6651459_129855,8.678598619592913,0.1496302007167049,True
6651789_136981,21.050659847140185,0.22335075190649065,False
6651041_147177,23.57491620345659,0.22023181591297986,False
6651497_153925,15.052923470210033,0.17704183352728403,False
6651523_155029,16.312460053590932,0.18132031751593128,False
6651784_160525,39.342723456822355,0.3583202786599113,True
6651991_163562,19.449937917638707,0.18178703119236894,False
6652403_172557,17.477927852008083,0.19184956995661567,False
6652456_174820,28.402426269598873,0.16589915772868347,True
6652511_179404,9.247497877804566,0.162448334603542,False
6662732_12771,21.514157292350546,0.20776683845394725,False
6663427_27095,18.263361163816477,0.18371771954788363,False
6662384_38553,29.460192548590037,0.18180336737048133,False
6662480_41106,19.935115249227934,0.19260792366788163,False
6662495_41509,13.345037916768911,0.17511038674455323,False
6662675_46084,28.83231903610946,0.2139037602794309,False
6663191_58363,20.945250177546225,0.21963914085318917,False
6664210_80130,6.015608780497615,0.14948132351323448,False
6662660_93484,11.550487478890235,0.17201045652227812,False
6662681_93572,18.201471836090615,0.20575858183403606,False
6662916_98440,10.585942045939982,0.14890299593044237,False
6663592_106106,19.432017213866395,0.18168207874269499,False
6662516_125567,19.086877298290574,0.21003082501644332,False
6662584_126256,8.964813104577248,0.15899869847147424,False
6662648_127311,41.575178989392214,0.3344948301074537,False
6663199_136034,43.71959200404323,0.2579652662849996,False
6662251_144716,17.390604647337593,0.19428604720138745,False
6662994_151885,10.773588492234147,0.15591826310809162,False
6663248_155672,13.437962047870208,0.18135298268873254,False
6663472_160061,17.63111309588819,0.14853942688484406,False
6663571_161951,29.22231982577701,0.15474001414940378,False
6663578_161998,28.25678884799191,0.14765409966096607,False
6664050_176733,39.62061903857637,0.22421981910184988,False
6662321_180501,11.271454387078892,0.1581524224228172,False
6663716_197437,17.636397733097315,0.15348158014983188,False
6663880_200355,39.38781928464687,0.2610901466791557,False
6664012_203630,15.315677262204245,0.18901262197061228,False
6664131_206238,25.38206762657448,0.2128445201874103,True
6663520_232532,48.452376701251715,0.24191020655876405,True
6663759_239225,22.917456097918027,0.21297895105156509,False
6663830_242036,22.14702855915439,0.21230341929898366,False
6665012_10904,21.504883468644977,0.15674522019593293,False
6665412_41576,23.018841347904548,0.17180620283626857,False
6665675_45351,23.36202082440644,0.2402466849719961,False
6665219_61441,20.954261070245355,0.20568861855701756,False
6665490_63970,9.711596418715104,0.1590264994119185,True
6666052_73134,16.383774961833428,0.19049445008840862,False
6664694_100770,10.957604939036631,0.15084489011725388,False
6664864_127908,21.22766188255315,0.22362114970583846,False
6666122_146199,10.597097008143317,0.16845587283538496,True
6665207_163518,9.402299133722561,0.16351488933816932,True
6665326_167610,17.560370155551958,0.14070984391620195,False
6665809_181374,10.895511094023998,0.15693126781983963,False
6666336_196355,9.755775827682797,0.1662395323741607,True
6665209_242975,20.013304574707295,0.1564909957299011,False
6665475_248245,12.04882637438186,0.17292894311872067,False
6665492_248285,11.401750128817941,0.1715829286094459,False
6665693_251032,12.354554180544111,0.1561398339661164,False
6665827_253034,10.055730555260519,0.14725649707786356,False
6665926_254803,7.727627902532571,0.1579573280429858,False
6666210_259681,20.67772436705741,0.22083464502939482,False
6666292_261232,27.76837742829062,0.2704771191329689,False
6666316_262466,8.484139614598522,0.16072532613516757,False
6667022_10440,13.727737249816522,0.18137447961991632,False
6667162_13944,7.482811370066735,0.15704156848129125,False
6667926_25641,20.39258934024809,0.1768080775933575,False
6666971_35258,28.991416195143003,0.13433489791899114,False
6667593_48803,25.52374051740849,0.25290436377656095,False
6666604_57444,20.80331437535856,0.20278224343028856,False
6666822_64425,12.274148646647554,0.169188899797032,False
6666858_66028,32.37529097938735,0.2994917182773474,False
6667096_72927,34.73870651017392,0.14016275532883055,False
6667234_78019,6.450995659586202,0.15456291750531642,True
6667352_83023,34.397655516037716,0.09769907745704272,False
6667528_87678,21.609852498339734,0.22683964063278464,False
6667362_97396,13.845819946828717,0.16804708310494287,False
6667654_108279,44.0674739235187,0.25339177887903447,False
6667742_112721,26.11138456688959,0.24861017305905936,False
6666817_122797,16.823594919041525,0.19713880242207746,False
6667427_136575,10.39432470148975,0.16780774730605896,False
6667239_156803,22.627339304478554,0.23355971136632245,False
6667904_171380,19.4657463252761,0.1960499294467941,False
6667914_171945,32.89782462412978,0.2106060227460319,False
6668024_180806,48.12212706229848,0.6583965798004678,False
6668055_183208,42.897748950265445,0.34966436121374617,False
6668396_9029,17.988224398200064,0.1988400554464613,False
6668819_22158,9.19597765330038,0.16385135308363827,False
6668184_32576,25.233738625102706,0.22992251352385218,True
6668287_39321,23.29423501641554,0.16323204506665134,False
6668387_41773,37.1099304499483,0.18478184037895576,False
6669040_54380,35.80620071998703,0.20960195153953312,False
6668722_72819,12.60531986900769,0.17626068082257304,False
6668210_96735,16.753993016591593,0.1670988043296564,False
6668239_97832,8.185798250628952,0.14876379567550688,False
6668663_104663,4.9645206213691955,0.14982267697911175,False
6668740_109053,32.49197174687926,0.292889525174442,True
6668794_111355,23.256470282482677,0.22231057110837185,False
6669259_120087,17.15557576999385,0.16955156098045215,False
6668150_121071,22.103121702601197,0.15821665274802896,False
6668266_122804,27.211026533374298,0.1840625339540147,False
6668889_137689,10.719155983565127,0.1692069450811404,False
6669009_139747,18.386840729173677,0.16812733918088793,False
6669158_140725,13.704172101954939,0.16520337473703064,False
6669287_147576,9.39077866845982,0.14657703949704795,False
6668212_150286,9.035306801653165,0.15865505945262112,False
6668257_151684,7.446888007751964,0.15751993748491913,True
6668502_163229,33.52452989976146,0.3348035639614339,False
6668763_171173,28.03739012461752,0.229030491730319,False
6669334_192913,13.515531806037082,0.16529172579800258,False
6712337_31294,10.916286227467653,0.14946123291179061,False
6713610_46960,28.30018095348509,0.1922289401297548,False
6712229_57707,19.498283257764005,0.16962083283470264,False
6712292_58813,45.77012468849085,0.7863528893391599,False
6712356_62903,16.22564750634008,0.1947492257508144,True
6713102_71870,21.989788220899264,0.22885484464545308,True
6713298_76157,24.131224627026285,0.18009606717703888,False
6713326_78087,5.292784711283843,0.15057110040222596,False
6713535_83318,25.423776745401145,0.21111040497657693,False
6713550_83483,6.7080039505056925,0.13376331417314213,False
6712679_99864,29.996472875989937,0.24702860233068882,False
6713838_115432,12.977422278711591,0.17350403447390542,False
6713870_116331,25.649037486814198,0.1976070815597822,False
6712316_123882,11.496285356583668,0.17119453793376224,False
6712995_136456,46.53037112467512,0.12289620937476978,True
6713096_142669,31.47697674491628,0.26551595392607336,False
6713336_147480,37.27455015154442,0.15428988992400886,False
6712444_152429,28.9477966346318,0.1856470011188338,False
6712991_160613,14.273456238767121,0.18458892615540912,False
6713544_171728,36.37611339876761,0.40011023229653875,False
6713836_179744,18.03155669929804,0.15727131350220067,False
6713924_183406,38.69418829746917,0.40675266793800596,False
6719407_13103,11.888847252782751,0.16356085780576746,False
6719426_13169,12.465254911152039,0.15460795375477893,False
6719437_13246,8.765278090283275,0.14803687322266115,True
6719951_22183,25.893106901258488,0.22880117371363531,False
6718969_33676,17.688706934086504,0.14444364007263039,False
6719007_34609,17.812724047713758,0.17897089452327247,False
6720049_50619,26.38651670834936,0.14874283023366391,False
6718799_59129,23.375182908375283,0.23935769949648228,False
6718974_63098,23.904076723437782,0.24475099151693763,False
6719075_66221,20.16713338578391,0.2133028225844045,False
6719164_68114,12.036670511399738,0.15974970810373834,False
6719174_68231,12.416974269120477,0.1724700134133754,False
6719538_75992,11.398538590538704,0.16881489825165916,False
6719841_83775,11.972356367900183,0.17301280390156562,False
6719868_83951,21.208597360504537,0.22387326334533933,False
6718991_96154,25.69028861262559,0.18075078443713902,False
6719324_106471,15.308186894599897,0.1825674785977648,False
6719375_107308,34.913137727795245,0.3610153071127617,False
6719756_118826,26.449979432884252,0.22374682745397861,False
6719389_134955,14.008661499229685,0.13921406732124492,False
6719543_139344,19.55608900061564,0.1426919669681264,False
6719809_143966,26.56646852707375,0.2521554437917528,False
6719147_153461,13.458276598435626,0.17106725185274613,False
6719156_153506,5.350924032351798,0.1403472784014674,True
6719711_165755,18.367704701459022,0.1854688039907632,False
6719942_172430,15.979260558611589,0.1619688448367818,False
6720103_178450,32.39538121399408,0.2809608679772851,False
6720109_178597,17.16799665074525,0.1683154663368467,False
6720128_179206,22.65950612877518,0.18845445581823295,False
6720142_180045,10.692613244665687,0.15863584663729433,False
6720145_180057,4.286673418864565,0.14724813305394427,False
6730425_16966,7.752374926433836,0.15901383870827596,True
6730494_20240,5.549288693156988,0.1516385613371003,True
6730564_22567,13.729427810364129,0.17603624461214556,False
6731074_30359,26.667549193729823,0.24148767969896948,False
6729928_36536,12.824969551620779,0.17882918254295965,False
6729945_36764,10.197270468120381,0.1642345155028343,False
6730549_47436,19.561512543768185,0.1677575656354278,False
6730752_51778,17.1088418076736,0.1673855786829075,False
6730516_70647,10.691422028897748,0.13715105430317165,False
6730988_76712,29.40595397194248,0.17092093211843495,False
6731232_80348,14.691686390608805,0.17101671667001822,True
6731479_89122,26.647220511715663,0.2580226822926197,False
6730198_94066,15.51284815886496,0.17743745147930448,False
6731382_107863,12.912776386199836,0.16043320759126664,False
6731384_107939,12.106355107958795,0.17324518069357325,False
6730222_127491,11.790990204389113,0.1685001276838277,False
6730622_137296,42.16182924162565,0.5911459450135398,False
6730970_144818,12.589484262669384,0.17779055462288948,False
6731058_166247,22.00001681817539,0.2274967605497955,False
6731281_172173,11.269107684284505,0.1717242787579243,False
6731298_172653,28.57280560253053,0.22095115725047615,False
6731528_182460,13.098892510437665,0.17553311309288033,False
6737984_9111,43.54857595834794,0.5807692845759233,False
6738275_13000,27.018636716163158,0.2504578551177555,False
6738709_18267,17.45179073906171,0.19695021485958414,False
6737843_33832,48.73017074667398,0.30490264137754064,False
6738043_38847,9.063329686158394,0.14557947723222067,False
6738323_44867,25.7009258393545,0.22578368687276243,True
6738752_52962,17.703361968846483,0.1385841028387359,False
6737926_61379,25.376493768840483,0.20261932577935812,False
6738550_68200,46.226897029759634,0.7813883892971443,True
6738356_107107,39.363830352240875,0.3159732934331882,False
6739261_124232,16.10688812278772,0.16035734681919672,False
6739893_126941,19.59653954145987,0.20320059606562585,False
6738774_140228,7.965955372709542,0.15275202741560748,False
6739097_145446,19.571409044828634,0.19279845307463728,False
6739164_147906,20.597084866553327,0.217031691693816,False
6738270_162107,11.16724943752937,0.17131962546071136,True
6738451_164933,17.17311852867731,0.18491472565883482,True
6738632_169270,25.617588977107115,0.25832884420857904,False
6739411_186478,23.6069638030815,0.23291733400952025,False
6739438_187903,14.771902517956175,0.1691698076730131,False
6739670_193051,17.682593277005502,0.18018974752113745,False
6738387_201292,25.24961276930797,0.20441634469807518,False
6739757_215349,12.933698697588405,0.17928596074392367,False
6739957_221901,24.948307617952764,0.1818364141774632,False
6740010_223550,5.597439593242607,0.1518641921425398,False
6740011_223618,23.687333429493492,0.18602731089161234,False
6740079_225739,49.86423353466891,0.5690394386370947,False
6738143_234076,21.29330206896056,0.14044750293518912,False
6738294_235913,16.257758916898723,0.15410245977754963,False
6738309_235943,4.829296014948763,0.14020269604943575,True
6739355_249759,17.658643690838776,0.1861384876994105,False
6739370_252342,14.377711153031282,0.1833551236475861,True
6739696_261320,14.562409141347453,0.18249614316550922,False
6739715_262508,41.34204950168775,0.22230213059981577,False
6739744_262971,24.404709484031972,0.13988564856050403,False
6497577_5578,23.007580163937273,0.19958847676715383,False
6497997_11287,12.016773485424444,0.1715935228102953,False
6498511_20063,20.81365323531648,0.1955588250476825,False
6498707_27438,18.661744961283766,0.1851197809892551,False
6497505_33534,18.198956014013547,0.20054925406150434,False
6497602_38143,29.191059607352386,0.1674228683226704,False
6497888_48551,20.868918515342383,0.18805839641403943,False
6498013_52129,14.941176191987028,0.18604703129941433,False
6498117_55182,19.300990259569584,0.17453534582901087,False
6498135_55646,25.610000956657537,0.1346092269862218,False
6497563_63299,32.2500334883547,0.1708356793989308,False
6498161_74880,28.054220662852142,0.26252583230371856,False
6498064_104856,18.67353573911486,0.16575323775113865,False
6498163_107203,26.766043898940314,0.14763791442894778,False
6498390_114240,12.70037889198586,0.14185199047275665,False
6498460_116520,27.649111269623116,0.25639181181800474,False
6497944_126442,20.459051199896834,0.19349492391230527,False
6497991_127527,39.02674964687682,0.26547548388365527,False
6498489_140635,37.12488114459089,0.3835991705562135,False
6498629_145006,16.002200911124692,0.1880967752455987,False
6498283_156535,36.458500092571,0.39252324566661917,False
6498461_160911,19.52801538815453,0.21196664101318646,True
6498551_164534,27.508540710114012,0.21865807712339014,False
6498748_173792,42.625875709479566,0.5142530797782153,False
6498784_177225,13.36989173478978,0.17440014797316541,False
6498835_186847,35.50019133751253,0.3417685242452059,False
6498837_186913,37.50800747840386,0.4348720616218895,True
6496460_18453,23.449833176378885,0.24003414904355272,False
6497300_57799,18.388615091952957,0.13460136858529148,False
6495966_62542,6.118827665492792,0.15155282963552527,False
6496219_66824,8.089205276168979,0.16004882265798206,True
6496889_82311,13.98134546458244,0.18355596128504037,True
6496068_86845,7.74762157052085,0.1537111969977347,True
6496840_104414,14.928009411840547,0.15860864842148906,False
6496349_123356,26.55869019737231,0.24364753044010168,False
6497058_139075,19.646114552246708,0.15316197266104184,False
6495940_141487,35.23594365133422,0.3680249513531144,False
6496047_143581,16.618052743928814,0.17762929368768535,True
6496439_149198,11.04356034075968,0.16444383258516482,True
6496705_157282,16.770071586012982,0.191599579661699,False
6496720_157334,20.0978037854886,0.21725528490772872,False
6496834_160529,12.674210231805375,0.144983654547461,True
6495926_170372,39.85791173656743,0.16832878847609142,False
6496641_182505,14.106019176224029,0.14442409161835915,False
6497121_193175,6.970660944272069,0.15588687282414007,True
6497389_208769,22.186504907262886,0.22305784235500525,False
6497408_217436,14.189730406177562,0.18492158618798044,True
6476237_8029,11.713051395772155,0.13899040676022387,False
6476239_8061,3.413024758187373,0.14486821992176396,True
6477176_28984,12.29738659228049,0.16724565012875034,False
6475898_31698,11.009539590736754,0.16930700137828028,True
6476067_37625,3.1230462692697953,0.14404015969017064,False
6476914_53824,21.842937737401535,0.202164637825498,False
6475933_58532,9.214958382977104,0.1641073980426909,True
6476001_61991,16.539760971670663,0.19042085059856656,False
6477067_92909,25.533796525389636,0.2547944909013318,False
6476643_107651,33.291984771112695,0.13164042028983733,False
6476972_113641,31.294315793766767,0.25429491527596665,False
6475941_125532,14.314276090672557,0.17886594687434557,False
6476961_149294,42.915398751497115,0.4421730601571039,False
6476198_156467,12.900200967426825,0.16845149030761097,False
6476821_168832,28.70769795716821,0.27956531906206633,False
6477232_184969,8.288330350559152,0.15859911948838157,False
6499566_19469,6.898794169998115,0.14690236864018885,False
6499858_27972,19.689694385642454,0.1965279277192954,False
6500265_54463,29.922627307774963,0.16476664524782686,False
6499066_66540,12.145592863257027,0.1758820970025885,True
6499573_83220,5.154071788401863,0.15046786912558557,False
6498904_119515,24.184606116288105,0.23152468221791828,False
6499242_126423,9.476608042965584,0.16520438278867966,False
6499255_127627,4.576965807169637,0.14860095568688694,False
6499960_146018,14.043893833264336,0.16178173356110237,False
6499135_149181,10.188130054136531,0.16781906267055974,False
6499444_158170,10.951056980949371,0.16862165090202075,True
6499917_170829,16.652490654553752,0.1326369890136779,False
6500013_175539,12.704283765722494,0.1606797798399967,False
6501099_5885,24.14667871571575,0.12529002967452568,False
6501653_15846,17.50354172731907,0.1667753115940642,False
6501671_19689,19.14229348850341,0.18677714396461437,True
6501297_35044,21.001206917698802,0.18725805486926922,False
6501541_39023,16.06122040817571,0.18260303964206634,False
6501696_42190,49.65627296726971,0.07173346816312265,True
6502270_51480,13.550721346112907,0.17324473848563163,True
6501587_64564,12.451090112917827,0.17297587657288313,True
6502339_78386,8.378794185322848,0.15500670236015773,False
6501509_78452,14.686176493560192,0.18735286965407918,False
6501449_101599,15.402972083335086,0.17132386559742768,True
6502110_110472,18.68493898839383,0.14603235781453747,False
6502181_110717,21.231234184568734,0.188195583721058,True
6501094_128792,8.022914246082905,0.15920847777898212,False
6501100_128803,4.450788806492622,0.1475796988400952,False
6501619_139229,6.784986366972299,0.15202897074799038,False
6501824_145192,36.73419204229215,0.3158583680487229,False
6502013_148290,46.44939924261669,0.09927037545122576,False
6500899_151324,10.240267623455944,0.1617357499287678,False
6501095_159700,22.861108393951504,0.13995959829492002,False
6501366_166080,17.78844670003539,0.14675745481950211,False
6501827_178755,9.408315736623637,0.16487136635282137,False
